2024-12-12 21:01:49,386:tensorflow_utils:concat[1, 384, 384, 6]
2024-12-12 21:01:49,393:tensorflow_utils:generator_dwi/gen1_e0_conv2d/BiasAdd[1, 192, 192, 64]
2024-12-12 21:01:49,448:tensorflow_utils:generator_dwi/gen1_e1_conv2d/BiasAdd[1, 96, 96, 128]
2024-12-12 21:01:49,536:tensorflow_utils:generator_dwi/gen1_e2_conv2d/BiasAdd[1, 48, 48, 256]
2024-12-12 21:01:49,624:tensorflow_utils:generator_dwi/gen1_e3_conv2d/BiasAdd[1, 24, 24, 512]
2024-12-12 21:01:49,760:tensorflow_utils:generator_dwi/gen1_e4_conv2d/BiasAdd[1, 12, 12, 512]
2024-12-12 21:01:49,848:tensorflow_utils:generator_dwi/gen1_e5_conv2d/BiasAdd[1, 6, 6, 512]
2024-12-12 21:01:49,935:tensorflow_utils:generator_dwi/gen1_e6_conv2d/BiasAdd[1, 3, 3, 512]
2024-12-12 21:01:50,027:tensorflow_utils:generator_dwi/gen1_d1_deconv2d/BiasAdd[1, 6, 6, 512]
2024-12-12 21:01:50,028:tensorflow_utils:generator_dwi/gen1_d1_split[1, 6, 6, 512]
2024-12-12 21:01:50,122:tensorflow_utils:generator_dwi/gen1_d2_deconv2d/BiasAdd[1, 12, 12, 512]
2024-12-12 21:01:50,123:tensorflow_utils:generator_dwi/gen1_d2_split[1, 12, 12, 512]
2024-12-12 21:01:50,217:tensorflow_utils:generator_dwi/gen1_d3_conv2d_11/BiasAdd[1, 384, 384, 3]
2024-12-12 21:01:50,225:tensorflow_utils:generator_dwi/gen1_d3_deconv2d/BiasAdd[1, 24, 24, 512]
2024-12-12 21:01:50,226:tensorflow_utils:generator_dwi/gen1_d3_split_1[1, 24, 24, 512]
2024-12-12 21:01:50,227:tensorflow_utils:generator_dwi/d3_split_2[1, 24, 24, 512]
2024-12-12 21:01:50,315:tensorflow_utils:generator_dwi/gen1_d4_deconv2d/BiasAdd[1, 48, 48, 256]
2024-12-12 21:01:50,316:tensorflow_utils:generator_dwi/gen1_d4_split[1, 48, 48, 256]
2024-12-12 21:01:50,412:tensorflow_utils:generator_dwi/gen1_d4_conv2d_11/BiasAdd[1, 384, 384, 3]
2024-12-12 21:01:50,420:tensorflow_utils:generator_dwi/gen1_d5_deconv2d/BiasAdd[1, 96, 96, 128]
2024-12-12 21:01:50,422:tensorflow_utils:generator_dwi/gen1_d5_split[1, 96, 96, 128]
2024-12-12 21:01:50,511:tensorflow_utils:generator_dwi/gen1_d6_deconv2d/BiasAdd[1, 192, 192, 64]
2024-12-12 21:01:50,555:tensorflow_utils:generator_dwi/gen1_d7_deconv2d/BiasAdd[1, 384, 384, 3]
2024-12-12 21:01:50,557:tensorflow_utils:data/shuffle_batch[1, 384, 384, 3]
2024-12-12 21:01:50,564:tensorflow_utils:generator_first/gen1_e0_conv2d/BiasAdd[1, 192, 192, 64]
