2024-12-12 21:12:25,788:tensorflow_utils:concat[1, 384, 384, 6]
2024-12-12 21:12:36,257:tensorflow_utils:generator_dwi_2/gen1_d2_split[None, 12, 12, 512]
2024-12-12 21:12:36,337:tensorflow_utils:generator_dwi_2/gen1_d3_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-12 21:12:36,339:tensorflow_utils:generator_dwi_2/gen1_d3_deconv2d/BiasAdd[None, 24, 24, 512]
2024-12-12 21:12:36,341:tensorflow_utils:generator_dwi_2/gen1_d3_split_1[None, 24, 24, 512]
2024-12-12 21:12:36,342:tensorflow_utils:generator_dwi_2/d3_split_2[None, 24, 24, 512]
2024-12-12 21:12:36,418:tensorflow_utils:generator_dwi_2/gen1_d4_deconv2d/BiasAdd[None, 48, 48, 256]
2024-12-12 21:12:36,420:tensorflow_utils:generator_dwi_2/gen1_d4_split[None, 48, 48, 256]
2024-12-12 21:12:36,496:tensorflow_utils:generator_dwi_2/gen1_d4_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-12 21:12:36,499:tensorflow_utils:generator_dwi_2/gen1_d5_deconv2d/BiasAdd[None, 96, 96, 128]
2024-12-12 21:12:36,500:tensorflow_utils:generator_dwi_2/gen1_d5_split[None, 96, 96, 128]
2024-12-12 21:12:36,577:tensorflow_utils:generator_dwi_2/gen1_d6_deconv2d/BiasAdd[None, 192, 192, 64]
2024-12-12 21:12:36,602:tensorflow_utils:generator_dwi_2/gen1_d7_deconv2d/BiasAdd[None, 384, 384, 3]
2024-12-12 21:12:36,603:tensorflow_utils:x1_test_tfph[None, 384, 384, 3]
2024-12-12 21:12:36,605:tensorflow_utils:generator_first_2/gen1_e0_conv2d/BiasAdd[None, 192, 192, 64]
2024-12-12 21:12:36,660:tensorflow_utils:generator_first_2/gen1_e1_conv2d/BiasAdd[None, 96, 96, 128]
2024-12-12 21:12:36,734:tensorflow_utils:generator_first_2/gen1_e2_conv2d/BiasAdd[None, 48, 48, 256]
2024-12-12 21:12:36,808:tensorflow_utils:generator_first_2/gen1_e3_conv2d/BiasAdd[None, 24, 24, 512]
2024-12-12 21:12:36,883:tensorflow_utils:generator_first_2/gen1_e4_conv2d/BiasAdd[None, 12, 12, 512]
2024-12-12 21:12:36,958:tensorflow_utils:generator_first_2/gen1_e5_conv2d/BiasAdd[None, 6, 6, 512]
2024-12-12 21:12:37,033:tensorflow_utils:generator_first_2/gen1_e6_conv2d/BiasAdd[None, 3, 3, 512]
2024-12-12 21:12:37,107:tensorflow_utils:generator_first_2/gen1_d1_deconv2d/BiasAdd[None, 6, 6, 512]
2024-12-12 21:12:37,108:tensorflow_utils:generator_first_2/gen1_d1_split[None, 6, 6, 512]
2024-12-12 21:12:37,188:tensorflow_utils:generator_first_2/gen1_d2_deconv2d/BiasAdd[None, 12, 12, 512]
2024-12-12 21:12:37,189:tensorflow_utils:generator_first_2/gen1_d2_split[None, 12, 12, 512]
2024-12-12 21:12:37,269:tensorflow_utils:generator_first_2/gen1_d3_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-12 21:12:37,272:tensorflow_utils:generator_first_2/gen1_d3_deconv2d/BiasAdd[None, 24, 24, 512]
2024-12-12 21:12:37,273:tensorflow_utils:generator_first_2/gen1_d3_split_1[None, 24, 24, 512]
2024-12-12 21:12:37,275:tensorflow_utils:generator_first_2/d3_split_2[None, 24, 24, 512]
2024-12-12 21:12:37,351:tensorflow_utils:generator_first_2/gen1_d4_deconv2d/BiasAdd[None, 48, 48, 256]
2024-12-12 21:12:37,352:tensorflow_utils:generator_first_2/gen1_d4_split[None, 48, 48, 256]
2024-12-12 21:12:37,426:tensorflow_utils:generator_first_2/gen1_d4_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-12 21:12:37,429:tensorflow_utils:generator_first_2/gen1_d5_deconv2d/BiasAdd[None, 96, 96, 128]
2024-12-12 21:12:37,430:tensorflow_utils:generator_first_2/gen1_d5_split[None, 96, 96, 128]
2024-12-12 21:12:37,506:tensorflow_utils:generator_first_2/gen1_d6_deconv2d/BiasAdd[None, 192, 192, 64]
2024-12-12 21:12:37,530:tensorflow_utils:generator_first_2/gen1_d7_deconv2d/BiasAdd[None, 384, 384, 3]
2024-12-12 21:12:37,543:tensorflow_utils:gen_merge_2/gen1_d8_conv/BiasAdd[1, 384, 384, 3]
2024-12-12 21:12:37,545:tensorflow_utils:concat_3[None, 384, 384, 6]
2024-12-12 21:12:37,546:tensorflow_utils:generator_dwi_3/gen1_e0_conv2d/BiasAdd[None, 192, 192, 64]
2024-12-12 21:12:37,602:tensorflow_utils:generator_dwi_3/gen1_e1_conv2d/BiasAdd[None, 96, 96, 128]
2024-12-12 21:12:37,677:tensorflow_utils:generator_dwi_3/gen1_e2_conv2d/BiasAdd[None, 48, 48, 256]
2024-12-12 21:12:37,751:tensorflow_utils:generator_dwi_3/gen1_e3_conv2d/BiasAdd[None, 24, 24, 512]
2024-12-12 21:12:37,826:tensorflow_utils:generator_dwi_3/gen1_e4_conv2d/BiasAdd[None, 12, 12, 512]
2024-12-12 21:12:37,901:tensorflow_utils:generator_dwi_3/gen1_e5_conv2d/BiasAdd[None, 6, 6, 512]
2024-12-12 21:12:37,975:tensorflow_utils:generator_dwi_3/gen1_e6_conv2d/BiasAdd[None, 3, 3, 512]
2024-12-12 21:12:38,053:tensorflow_utils:generator_dwi_3/gen1_d1_deconv2d/BiasAdd[None, 6, 6, 512]
2024-12-12 21:12:38,054:tensorflow_utils:generator_dwi_3/gen1_d1_split[None, 6, 6, 512]
2024-12-12 21:12:38,136:tensorflow_utils:generator_dwi_3/gen1_d2_deconv2d/BiasAdd[None, 12, 12, 512]
2024-12-12 21:12:38,137:tensorflow_utils:generator_dwi_3/gen1_d2_split[None, 12, 12, 512]
2024-12-12 21:12:38,217:tensorflow_utils:generator_dwi_3/gen1_d3_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-12 21:12:38,220:tensorflow_utils:generator_dwi_3/gen1_d3_deconv2d/BiasAdd[None, 24, 24, 512]
2024-12-12 21:12:38,221:tensorflow_utils:generator_dwi_3/gen1_d3_split_1[None, 24, 24, 512]
2024-12-12 21:12:38,222:tensorflow_utils:generator_dwi_3/d3_split_2[None, 24, 24, 512]
2024-12-12 21:12:38,299:tensorflow_utils:generator_dwi_3/gen1_d4_deconv2d/BiasAdd[None, 48, 48, 256]
2024-12-12 21:12:38,301:tensorflow_utils:generator_dwi_3/gen1_d4_split[None, 48, 48, 256]
2024-12-12 21:12:38,377:tensorflow_utils:generator_dwi_3/gen1_d4_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-12 21:12:38,380:tensorflow_utils:generator_dwi_3/gen1_d5_deconv2d/BiasAdd[None, 96, 96, 128]
2024-12-12 21:12:38,381:tensorflow_utils:generator_dwi_3/gen1_d5_split[None, 96, 96, 128]
2024-12-12 21:12:38,457:tensorflow_utils:generator_dwi_3/gen1_d6_deconv2d/BiasAdd[None, 192, 192, 64]
2024-12-12 21:12:38,482:tensorflow_utils:generator_dwi_3/gen1_d7_deconv2d/BiasAdd[None, 384, 384, 3]
2024-12-12 21:12:38,484:tensorflow_utils:x1_test_tfph[None, 384, 384, 3]
2024-12-12 21:12:38,485:tensorflow_utils:generator_first_3/gen1_e0_conv2d/BiasAdd[None, 192, 192, 64]
2024-12-12 21:12:38,540:tensorflow_utils:generator_first_3/gen1_e1_conv2d/BiasAdd[None, 96, 96, 128]
2024-12-12 21:12:38,616:tensorflow_utils:generator_first_3/gen1_e2_conv2d/BiasAdd[None, 48, 48, 256]
2024-12-12 21:12:38,692:tensorflow_utils:generator_first_3/gen1_e3_conv2d/BiasAdd[None, 24, 24, 512]
2024-12-12 21:12:38,768:tensorflow_utils:generator_first_3/gen1_e4_conv2d/BiasAdd[None, 12, 12, 512]
2024-12-12 21:12:38,845:tensorflow_utils:generator_first_3/gen1_e5_conv2d/BiasAdd[None, 6, 6, 512]
2024-12-12 21:12:38,920:tensorflow_utils:generator_first_3/gen1_e6_conv2d/BiasAdd[None, 3, 3, 512]
2024-12-12 21:12:38,995:tensorflow_utils:generator_first_3/gen1_d1_deconv2d/BiasAdd[None, 6, 6, 512]
2024-12-12 21:12:38,996:tensorflow_utils:generator_first_3/gen1_d1_split[None, 6, 6, 512]
2024-12-12 21:12:39,076:tensorflow_utils:generator_first_3/gen1_d2_deconv2d/BiasAdd[None, 12, 12, 512]
2024-12-12 21:12:39,077:tensorflow_utils:generator_first_3/gen1_d2_split[None, 12, 12, 512]
2024-12-12 21:12:39,285:tensorflow_utils:generator_first_3/gen1_d3_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-12 21:12:39,288:tensorflow_utils:generator_first_3/gen1_d3_deconv2d/BiasAdd[None, 24, 24, 512]
2024-12-12 21:12:39,289:tensorflow_utils:generator_first_3/gen1_d3_split_1[None, 24, 24, 512]
2024-12-12 21:12:39,290:tensorflow_utils:generator_first_3/d3_split_2[None, 24, 24, 512]
2024-12-12 21:12:39,365:tensorflow_utils:generator_first_3/gen1_d4_deconv2d/BiasAdd[None, 48, 48, 256]
2024-12-12 21:12:39,367:tensorflow_utils:generator_first_3/gen1_d4_split[None, 48, 48, 256]
2024-12-12 21:12:39,444:tensorflow_utils:generator_first_3/gen1_d4_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-12 21:12:39,446:tensorflow_utils:generator_first_3/gen1_d5_deconv2d/BiasAdd[None, 96, 96, 128]
2024-12-12 21:12:39,447:tensorflow_utils:generator_first_3/gen1_d5_split[None, 96, 96, 128]
2024-12-12 21:12:39,523:tensorflow_utils:generator_first_3/gen1_d6_deconv2d/BiasAdd[None, 192, 192, 64]
2024-12-12 21:12:39,547:tensorflow_utils:generator_first_3/gen1_d7_deconv2d/BiasAdd[None, 384, 384, 3]
2024-12-12 21:12:39,559:tensorflow_utils:gen_merge_3/gen1_d8_conv/BiasAdd[1, 384, 384, 3]
2024-12-12 21:12:39,561:tensorflow_utils:concat_4[None, 384, 384, 6]
2024-12-12 21:12:39,562:tensorflow_utils:generator_dwi_4/gen1_e0_conv2d/BiasAdd[None, 192, 192, 64]
2024-12-12 21:12:39,616:tensorflow_utils:generator_dwi_4/gen1_e1_conv2d/BiasAdd[None, 96, 96, 128]
2024-12-12 21:12:39,688:tensorflow_utils:generator_dwi_4/gen1_e2_conv2d/BiasAdd[None, 48, 48, 256]
2024-12-12 21:12:39,762:tensorflow_utils:generator_dwi_4/gen1_e3_conv2d/BiasAdd[None, 24, 24, 512]
2024-12-12 21:12:39,836:tensorflow_utils:generator_dwi_4/gen1_e4_conv2d/BiasAdd[None, 12, 12, 512]
2024-12-12 21:12:39,910:tensorflow_utils:generator_dwi_4/gen1_e5_conv2d/BiasAdd[None, 6, 6, 512]
2024-12-12 21:12:39,984:tensorflow_utils:generator_dwi_4/gen1_e6_conv2d/BiasAdd[None, 3, 3, 512]
2024-12-12 21:12:40,058:tensorflow_utils:generator_dwi_4/gen1_d1_deconv2d/BiasAdd[None, 6, 6, 512]
2024-12-12 21:12:40,059:tensorflow_utils:generator_dwi_4/gen1_d1_split[None, 6, 6, 512]
2024-12-12 21:12:40,140:tensorflow_utils:generator_dwi_4/gen1_d2_deconv2d/BiasAdd[None, 12, 12, 512]
2024-12-12 21:12:40,142:tensorflow_utils:generator_dwi_4/gen1_d2_split[None, 12, 12, 512]
2024-12-12 21:12:40,222:tensorflow_utils:generator_dwi_4/gen1_d3_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-12 21:12:40,225:tensorflow_utils:generator_dwi_4/gen1_d3_deconv2d/BiasAdd[None, 24, 24, 512]
2024-12-12 21:12:40,226:tensorflow_utils:generator_dwi_4/gen1_d3_split_1[None, 24, 24, 512]
2024-12-12 21:12:40,227:tensorflow_utils:generator_dwi_4/d3_split_2[None, 24, 24, 512]
2024-12-12 21:12:40,303:tensorflow_utils:generator_dwi_4/gen1_d4_deconv2d/BiasAdd[None, 48, 48, 256]
2024-12-12 21:12:40,304:tensorflow_utils:generator_dwi_4/gen1_d4_split[None, 48, 48, 256]
2024-12-12 21:12:40,388:tensorflow_utils:generator_dwi_4/gen1_d4_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-12 21:12:40,390:tensorflow_utils:generator_dwi_4/gen1_d5_deconv2d/BiasAdd[None, 96, 96, 128]
2024-12-12 21:12:40,391:tensorflow_utils:generator_dwi_4/gen1_d5_split[None, 96, 96, 128]
2024-12-12 21:12:40,466:tensorflow_utils:generator_dwi_4/gen1_d6_deconv2d/BiasAdd[None, 192, 192, 64]
2024-12-12 21:12:40,490:tensorflow_utils:generator_dwi_4/gen1_d7_deconv2d/BiasAdd[None, 384, 384, 3]
2024-12-12 21:12:40,492:tensorflow_utils:x1_test_tfph[None, 384, 384, 3]
2024-12-12 21:12:40,493:tensorflow_utils:generator_first_4/gen1_e0_conv2d/BiasAdd[None, 192, 192, 64]
2024-12-12 21:12:40,546:tensorflow_utils:generator_first_4/gen1_e1_conv2d/BiasAdd[None, 96, 96, 128]
2024-12-12 21:12:40,620:tensorflow_utils:generator_first_4/gen1_e2_conv2d/BiasAdd[None, 48, 48, 256]
2024-12-12 21:12:40,695:tensorflow_utils:generator_first_4/gen1_e3_conv2d/BiasAdd[None, 24, 24, 512]
2024-12-12 21:12:40,770:tensorflow_utils:generator_first_4/gen1_e4_conv2d/BiasAdd[None, 12, 12, 512]
2024-12-12 21:12:40,843:tensorflow_utils:generator_first_4/gen1_e5_conv2d/BiasAdd[None, 6, 6, 512]
2024-12-12 21:12:40,917:tensorflow_utils:generator_first_4/gen1_e6_conv2d/BiasAdd[None, 3, 3, 512]
2024-12-12 21:12:40,993:tensorflow_utils:generator_first_4/gen1_d1_deconv2d/BiasAdd[None, 6, 6, 512]
2024-12-12 21:12:40,994:tensorflow_utils:generator_first_4/gen1_d1_split[None, 6, 6, 512]
2024-12-12 21:12:41,075:tensorflow_utils:generator_first_4/gen1_d2_deconv2d/BiasAdd[None, 12, 12, 512]
2024-12-12 21:12:41,077:tensorflow_utils:generator_first_4/gen1_d2_split[None, 12, 12, 512]
2024-12-12 21:12:41,156:tensorflow_utils:generator_first_4/gen1_d3_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-12 21:12:41,159:tensorflow_utils:generator_first_4/gen1_d3_deconv2d/BiasAdd[None, 24, 24, 512]
2024-12-12 21:12:41,160:tensorflow_utils:generator_first_4/gen1_d3_split_1[None, 24, 24, 512]
2024-12-12 21:12:41,160:tensorflow_utils:generator_first_4/d3_split_2[None, 24, 24, 512]
2024-12-12 21:12:41,236:tensorflow_utils:generator_first_4/gen1_d4_deconv2d/BiasAdd[None, 48, 48, 256]
2024-12-12 21:12:41,237:tensorflow_utils:generator_first_4/gen1_d4_split[None, 48, 48, 256]
2024-12-12 21:12:41,312:tensorflow_utils:generator_first_4/gen1_d4_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-12 21:12:41,314:tensorflow_utils:generator_first_4/gen1_d5_deconv2d/BiasAdd[None, 96, 96, 128]
2024-12-12 21:12:41,316:tensorflow_utils:generator_first_4/gen1_d5_split[None, 96, 96, 128]
2024-12-12 21:12:41,393:tensorflow_utils:generator_first_4/gen1_d6_deconv2d/BiasAdd[None, 192, 192, 64]
2024-12-12 21:12:41,418:tensorflow_utils:generator_first_4/gen1_d7_deconv2d/BiasAdd[None, 384, 384, 3]
