2024-12-13 09:09:50,826:tensorflow_utils:generator_dwi_1/gen1_e6_conv2d/BiasAdd[None, 3, 3, 512]
2024-12-13 09:09:50,901:tensorflow_utils:generator_dwi_1/gen1_d1_deconv2d/BiasAdd[None, 6, 6, 512]
2024-12-13 09:09:50,902:tensorflow_utils:generator_dwi_1/gen1_d1_split[None, 6, 6, 512]
2024-12-13 09:09:50,980:tensorflow_utils:generator_dwi_1/gen1_d2_deconv2d/BiasAdd[None, 12, 12, 512]
2024-12-13 09:09:50,981:tensorflow_utils:generator_dwi_1/gen1_d2_split[None, 12, 12, 512]
2024-12-13 09:09:51,058:tensorflow_utils:generator_dwi_1/gen1_d3_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:51,060:tensorflow_utils:generator_dwi_1/gen1_d3_deconv2d/BiasAdd[None, 24, 24, 512]
2024-12-13 09:09:51,061:tensorflow_utils:generator_dwi_1/gen1_d3_split_1[None, 24, 24, 512]
2024-12-13 09:09:51,062:tensorflow_utils:generator_dwi_1/d3_split_2[None, 24, 24, 512]
2024-12-13 09:09:51,135:tensorflow_utils:generator_dwi_1/gen1_d4_deconv2d/BiasAdd[None, 48, 48, 256]
2024-12-13 09:09:51,137:tensorflow_utils:generator_dwi_1/gen1_d4_split[None, 48, 48, 256]
2024-12-13 09:09:51,211:tensorflow_utils:generator_dwi_1/gen1_d4_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:51,213:tensorflow_utils:generator_dwi_1/gen1_d5_deconv2d/BiasAdd[None, 96, 96, 128]
2024-12-13 09:09:51,215:tensorflow_utils:generator_dwi_1/gen1_d5_split[None, 96, 96, 128]
2024-12-13 09:09:51,288:tensorflow_utils:generator_dwi_1/gen1_d6_deconv2d/BiasAdd[None, 192, 192, 64]
2024-12-13 09:09:51,311:tensorflow_utils:generator_dwi_1/gen1_d7_deconv2d/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:51,313:tensorflow_utils:x1_test_tfph[None, 384, 384, 3]
2024-12-13 09:09:51,314:tensorflow_utils:generator_first_1/gen1_e0_conv2d/BiasAdd[None, 192, 192, 64]
2024-12-13 09:09:51,366:tensorflow_utils:generator_first_1/gen1_e1_conv2d/BiasAdd[None, 96, 96, 128]
2024-12-13 09:09:51,438:tensorflow_utils:generator_first_1/gen1_e2_conv2d/BiasAdd[None, 48, 48, 256]
2024-12-13 09:09:51,510:tensorflow_utils:generator_first_1/gen1_e3_conv2d/BiasAdd[None, 24, 24, 512]
2024-12-13 09:09:51,582:tensorflow_utils:generator_first_1/gen1_e4_conv2d/BiasAdd[None, 12, 12, 512]
2024-12-13 09:09:51,658:tensorflow_utils:generator_first_1/gen1_e5_conv2d/BiasAdd[None, 6, 6, 512]
2024-12-13 09:09:51,734:tensorflow_utils:generator_first_1/gen1_e6_conv2d/BiasAdd[None, 3, 3, 512]
2024-12-13 09:09:51,807:tensorflow_utils:generator_first_1/gen1_d1_deconv2d/BiasAdd[None, 6, 6, 512]
2024-12-13 09:09:51,809:tensorflow_utils:generator_first_1/gen1_d1_split[None, 6, 6, 512]
2024-12-13 09:09:51,885:tensorflow_utils:generator_first_1/gen1_d2_deconv2d/BiasAdd[None, 12, 12, 512]
2024-12-13 09:09:51,886:tensorflow_utils:generator_first_1/gen1_d2_split[None, 12, 12, 512]
2024-12-13 09:09:51,963:tensorflow_utils:generator_first_1/gen1_d3_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:51,966:tensorflow_utils:generator_first_1/gen1_d3_deconv2d/BiasAdd[None, 24, 24, 512]
2024-12-13 09:09:51,967:tensorflow_utils:generator_first_1/gen1_d3_split_1[None, 24, 24, 512]
2024-12-13 09:09:51,968:tensorflow_utils:generator_first_1/d3_split_2[None, 24, 24, 512]
2024-12-13 09:09:52,042:tensorflow_utils:generator_first_1/gen1_d4_deconv2d/BiasAdd[None, 48, 48, 256]
2024-12-13 09:09:52,043:tensorflow_utils:generator_first_1/gen1_d4_split[None, 48, 48, 256]
2024-12-13 09:09:52,115:tensorflow_utils:generator_first_1/gen1_d4_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:52,118:tensorflow_utils:generator_first_1/gen1_d5_deconv2d/BiasAdd[None, 96, 96, 128]
2024-12-13 09:09:52,119:tensorflow_utils:generator_first_1/gen1_d5_split[None, 96, 96, 128]
2024-12-13 09:09:52,193:tensorflow_utils:generator_first_1/gen1_d6_deconv2d/BiasAdd[None, 192, 192, 64]
2024-12-13 09:09:52,219:tensorflow_utils:generator_first_1/gen1_d7_deconv2d/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:52,231:tensorflow_utils:gen_merge_1/gen1_d8_conv/BiasAdd[1, 384, 384, 3]
2024-12-13 09:09:52,232:tensorflow_utils:concat_2[None, 384, 384, 6]
2024-12-13 09:09:52,234:tensorflow_utils:generator_dwi_2/gen1_e0_conv2d/BiasAdd[None, 192, 192, 64]
2024-12-13 09:09:52,284:tensorflow_utils:generator_dwi_2/gen1_e1_conv2d/BiasAdd[None, 96, 96, 128]
2024-12-13 09:09:52,356:tensorflow_utils:generator_dwi_2/gen1_e2_conv2d/BiasAdd[None, 48, 48, 256]
2024-12-13 09:09:52,429:tensorflow_utils:generator_dwi_2/gen1_e3_conv2d/BiasAdd[None, 24, 24, 512]
2024-12-13 09:09:52,502:tensorflow_utils:generator_dwi_2/gen1_e4_conv2d/BiasAdd[None, 12, 12, 512]
2024-12-13 09:09:52,574:tensorflow_utils:generator_dwi_2/gen1_e5_conv2d/BiasAdd[None, 6, 6, 512]
2024-12-13 09:09:52,756:tensorflow_utils:generator_dwi_2/gen1_e6_conv2d/BiasAdd[None, 3, 3, 512]
2024-12-13 09:09:52,828:tensorflow_utils:generator_dwi_2/gen1_d1_deconv2d/BiasAdd[None, 6, 6, 512]
2024-12-13 09:09:52,829:tensorflow_utils:generator_dwi_2/gen1_d1_split[None, 6, 6, 512]
2024-12-13 09:09:52,908:tensorflow_utils:generator_dwi_2/gen1_d2_deconv2d/BiasAdd[None, 12, 12, 512]
2024-12-13 09:09:52,910:tensorflow_utils:generator_dwi_2/gen1_d2_split[None, 12, 12, 512]
2024-12-13 09:09:52,987:tensorflow_utils:generator_dwi_2/gen1_d3_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:52,989:tensorflow_utils:generator_dwi_2/gen1_d3_deconv2d/BiasAdd[None, 24, 24, 512]
2024-12-13 09:09:52,990:tensorflow_utils:generator_dwi_2/gen1_d3_split_1[None, 24, 24, 512]
2024-12-13 09:09:52,991:tensorflow_utils:generator_dwi_2/d3_split_2[None, 24, 24, 512]
2024-12-13 09:09:53,064:tensorflow_utils:generator_dwi_2/gen1_d4_deconv2d/BiasAdd[None, 48, 48, 256]
2024-12-13 09:09:53,065:tensorflow_utils:generator_dwi_2/gen1_d4_split[None, 48, 48, 256]
2024-12-13 09:09:53,137:tensorflow_utils:generator_dwi_2/gen1_d4_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:53,140:tensorflow_utils:generator_dwi_2/gen1_d5_deconv2d/BiasAdd[None, 96, 96, 128]
2024-12-13 09:09:53,141:tensorflow_utils:generator_dwi_2/gen1_d5_split[None, 96, 96, 128]
2024-12-13 09:09:53,215:tensorflow_utils:generator_dwi_2/gen1_d6_deconv2d/BiasAdd[None, 192, 192, 64]
2024-12-13 09:09:53,239:tensorflow_utils:generator_dwi_2/gen1_d7_deconv2d/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:53,240:tensorflow_utils:x1_test_tfph[None, 384, 384, 3]
2024-12-13 09:09:53,242:tensorflow_utils:generator_first_2/gen1_e0_conv2d/BiasAdd[None, 192, 192, 64]
2024-12-13 09:09:53,293:tensorflow_utils:generator_first_2/gen1_e1_conv2d/BiasAdd[None, 96, 96, 128]
2024-12-13 09:09:53,365:tensorflow_utils:generator_first_2/gen1_e2_conv2d/BiasAdd[None, 48, 48, 256]
2024-12-13 09:09:53,438:tensorflow_utils:generator_first_2/gen1_e3_conv2d/BiasAdd[None, 24, 24, 512]
2024-12-13 09:09:53,509:tensorflow_utils:generator_first_2/gen1_e4_conv2d/BiasAdd[None, 12, 12, 512]
2024-12-13 09:09:53,582:tensorflow_utils:generator_first_2/gen1_e5_conv2d/BiasAdd[None, 6, 6, 512]
